Date,YearMonth,YearMonthNum,Channel,Source,Sessions,ProductViews,AddToCart,Checkout,Purchases,Conv_Session_to_Purchase,Conv_View_to_Cart
2025-04-23,2025-04,202504,Mobile App,Facebook Ads,416,263,101,61,44,0.1058,0.384
2025-04-23,2025-04,202504,Mobile App,Email,383,180,61,37,26,0.0679,0.3389
2025-04-23,2025-04,202504,Marketplace,Organic Search,295,198,50,27,17,0.0576,0.2525
2025-04-23,2025-04,202504,Marketplace,Direct,454,289,84,68,42,0.0925,0.2907
2025-04-23,2025-04,202504,Marketplace,Google Ads,334,203,64,36,22,0.0659,0.3153
2025-04-23,2025-04,202504,Marketplace,Facebook Ads,54,29,7,5,3,0.0556,0.2414
2025-04-23,2025-04,202504,Marketplace,Email,49,32,7,5,3,0.0612,0.2188
2025-04-24,2025-04,202504,Web,Organic Search,753,335,91,72,59,0.0784,0.2716
2025-04-24,2025-04,202504,Web,Direct,775,355,104,84,65,0.0839,0.293
2025-04-24,2025-04,202504,Web,Google Ads,450,193,43,35,25,0.0556,0.2228
2025-04-24,2025-04,202504,Web,Facebook Ads,361,241,46,34,24,0.0665,0.1909
2025-04-24,2025-04,202504,Web,Email,468,219,74,56,40,0.0855,0.3379
2025-04-24,2025-04,202504,Mobile App,Organic Search,406,248,61,43,31,0.0764,0.246
2025-04-24,2025-04,202504,Mobile App,Direct,439,276,78,62,38,0.0866,0.2826
2025-04-24,2025-04,202504,Mobile App,Google Ads,558,379,87,62,43,0.0771,0.2296
2025-04-24,2025-04,202504,Mobile App,Facebook Ads,769,502,127,102,81,0.1053,0.253
2025-04-24,2025-04,202504,Mobile App,Email,411,155,42,32,27,0.0657,0.271
2025-04-24,2025-04,202504,Marketplace,Organic Search,100,50,18,12,8,0.08,0.36
2025-04-24,2025-04,202504,Marketplace,Direct,260,161,62,38,29,0.1115,0.3851
2025-04-24,2025-04,202504,Marketplace,Google Ads,455,236,81,48,35,0.0769,0.3432
2025-04-24,2025-04,202504,Marketplace,Facebook Ads,180,94,19,13,8,0.0444,0.2021
2025-04-24,2025-04,202504,Marketplace,Email,298,156,45,28,18,0.0604,0.2885
2025-04-25,2025-04,202504,Web,Organic Search,219,151,48,32,24,0.1096,0.3179
2025-04-25,2025-04,202504,Web,Direct,719,252,57,33,27,0.0376,0.2262
2025-04-25,2025-04,202504,Web,Google Ads,576,341,99,61,45,0.0781,0.2903
2025-04-25,2025-04,202504,Web,Facebook Ads,182,119,35,26,21,0.1154,0.2941
2025-04-25,2025-04,202504,Web,Email,398,225,87,72,60,0.1508,0.3867
2025-04-25,2025-04,202504,Mobile App,Organic Search,422,273,96,71,55,0.1303,0.3516
2025-04-25,2025-04,202504,Mobile App,Direct,71,37,7,5,3,0.0423,0.1892
2025-04-25,2025-04,202504,Mobile App,Google Ads,684,456,149,122,105,0.1535,0.3268
2025-04-25,2025-04,202504,Mobile App,Facebook Ads,414,242,74,62,50,0.1208,0.3058
2025-04-25,2025-04,202504,Mobile App,Email,34,22,6,4,2,0.0588,0.2727
2025-04-25,2025-04,202504,Marketplace,Organic Search,67,27,5,2,1,0.0149,0.1852
2025-04-25,2025-04,202504,Marketplace,Direct,373,251,96,71,56,0.1501,0.3825
2025-04-25,2025-04,202504,Marketplace,Google Ads,472,210,50,35,26,0.0551,0.2381
2025-04-25,2025-04,202504,Marketplace,Facebook Ads,208,107,28,18,12,0.0577,0.2617
2025-04-25,2025-04,202504,Marketplace,Email,140,71,16,9,6,0.0429,0.2254
2025-04-26,2025-04,202504,Web,Organic Search,257,140,26,16,11,0.0428,0.1857
2025-04-26,2025-04,202504,Web,Direct,722,312,106,86,57,0.0789,0.3397
2025-04-26,2025-04,202504,Web,Google Ads,596,295,62,42,33,0.0554,0.2102
2025-04-26,2025-04,202504,Web,Facebook Ads,357,155,50,38,26,0.0728,0.3226
2025-04-26,2025-04,202504,Web,Email,321,191,48,31,26,0.081,0.2513
2025-04-26,2025-04,202504,Mobile App,Organic Search,666,297,104,85,67,0.1006,0.3502
2025-04-26,2025-04,202504,Mobile App,Direct,50,20,6,3,1,0.02,0.3
2025-04-26,2025-04,202504,Mobile App,Google Ads,491,229,53,34,27,0.055,0.2314
2025-04-26,2025-04,202504,Mobile App,Facebook Ads,757,458,125,88,59,0.0779,0.2729
2025-04-26,2025-04,202504,Mobile App,Email,195,73,17,10,7,0.0359,0.2329
2025-04-26,2025-04,202504,Marketplace,Organic Search,207,106,24,19,12,0.058,0.2264
2025-04-26,2025-04,202504,Marketplace,Direct,115,53,15,11,7,0.0609,0.283
2025-04-26,2025-04,202504,Marketplace,Google Ads,150,83,26,14,10,0.0667,0.3133
2025-04-26,2025-04,202504,Marketplace,Facebook Ads,380,231,48,39,34,0.0895,0.2078
2025-04-26,2025-04,202504,Marketplace,Email,15,7,1,0,0,0.0,0.1429
2025-04-27,2025-04,202504,Web,Organic Search,104,50,10,8,7,0.0673,0.2
2025-04-27,2025-04,202504,Web,Direct,720,422,88,60,46,0.0639,0.2085
2025-04-27,2025-04,202504,Web,Google Ads,648,258,66,47,41,0.0633,0.2558
2025-04-27,2025-04,202504,Web,Facebook Ads,370,211,79,59,42,0.1135,0.3744
2025-04-27,2025-04,202504,Web,Email,90,31,8,5,3,0.0333,0.2581
2025-04-27,2025-04,202504,Mobile App,Organic Search,155,54,17,13,10,0.0645,0.3148
2025-04-27,2025-04,202504,Mobile App,Direct,80,31,9,5,3,0.0375,0.2903
2025-04-27,2025-04,202504,Mobile App,Google Ads,465,240,55,30,23,0.0495,0.2292
2025-04-27,2025-04,202504,Mobile App,Facebook Ads,35,18,4,2,1,0.0286,0.2222
2025-04-27,2025-04,202504,Mobile App,Email,429,281,59,35,25,0.0583,0.21
2025-04-27,2025-04,202504,Marketplace,Organic Search,171,87,27,20,12,0.0702,0.3103
2025-04-27,2025-04,202504,Marketplace,Direct,249,159,29,19,14,0.0562,0.1824
2025-04-27,2025-04,202504,Marketplace,Google Ads,193,94,20,16,9,0.0466,0.2128
2025-04-27,2025-04,202504,Marketplace,Facebook Ads,82,34,11,7,5,0.061,0.3235
2025-04-27,2025-04,202504,Marketplace,Email,122,53,12,7,5,0.041,0.2264
2025-04-28,2025-04,202504,Web,Organic Search,327,133,28,23,17,0.052,0.2105
2025-04-28,2025-04,202504,Web,Direct,278,137,48,30,20,0.0719,0.3504
2025-04-28,2025-04,202504,Web,Google Ads,316,189,43,32,26,0.0823,0.2275
2025-04-28,2025-04,202504,Web,Facebook Ads,610,241,49,39,30,0.0492,0.2033
2025-04-28,2025-04,202504,Web,Email,135,87,30,18,14,0.1037,0.3448
2025-04-28,2025-04,202504,Mobile App,Organic Search,261,170,54,42,27,0.1034,0.3176
2025-04-28,2025-04,202504,Mobile App,Direct,487,332,103,57,49,0.1006,0.3102
2025-04-28,2025-04,202504,Mobile App,Google Ads,493,187,64,50,41,0.0832,0.3422
2025-04-28,2025-04,202504,Mobile App,Facebook Ads,608,312,123,78,60,0.0987,0.3942
2025-04-28,2025-04,202504,Mobile App,Email,357,150,40,31,22,0.0616,0.2667
2025-04-28,2025-04,202504,Marketplace,Organic Search,400,150,46,37,26,0.065,0.3067
2025-04-28,2025-04,202504,Marketplace,Direct,454,242,60,41,24,0.0529,0.2479
2025-04-28,2025-04,202504,Marketplace,Google Ads,318,129,30,16,10,0.0314,0.2326
2025-04-28,2025-04,202504,Marketplace,Facebook Ads,159,82,20,15,12,0.0755,0.2439
2025-04-28,2025-04,202504,Marketplace,Email,255,138,45,37,22,0.0863,0.3261
2025-04-29,2025-04,202504,Web,Organic Search,596,336,72,59,40,0.0671,0.2143
2025-04-29,2025-04,202504,Web,Direct,420,249,90,51,31,0.0738,0.3614
2025-04-29,2025-04,202504,Web,Google Ads,627,410,135,113,76,0.1212,0.3293
2025-04-29,2025-04,202504,Web,Facebook Ads,74,51,16,12,7,0.0946,0.3137
2025-04-29,2025-04,202504,Web,Email,254,127,32,21,18,0.0709,0.252
2025-04-29,2025-04,202504,Mobile App,Organic Search,478,268,88,74,60,0.1255,0.3284
2025-04-29,2025-04,202504,Mobile App,Direct,529,218,61,39,27,0.051,0.2798
2025-04-29,2025-04,202504,Mobile App,Google Ads,738,379,86,57,50,0.0678,0.2269
2025-04-29,2025-04,202504,Mobile App,Facebook Ads,159,87,19,13,10,0.0629,0.2184
2025-04-29,2025-04,202504,Mobile App,Email,190,92,21,16,10,0.0526,0.2283
2025-04-29,2025-04,202504,Marketplace,Organic Search,113,43,7,4,3,0.0265,0.1628
2025-04-29,2025-04,202504,Marketplace,Direct,432,234,70,49,38,0.088,0.2991
2025-04-29,2025-04,202504,Marketplace,Google Ads,510,354,128,99,81,0.1588,0.3616
2025-04-29,2025-04,202504,Marketplace,Facebook Ads,115,70,27,20,17,0.1478,0.3857
2025-04-29,2025-04,202504,Marketplace,Email,237,93,22,15,12,0.0506,0.2366
2025-04-30,2025-04,202504,Web,Organic Search,623,267,63,38,25,0.0401,0.236
2025-04-30,2025-04,202504,Web,Direct,446,305,63,36,31,0.0695,0.2066
2025-04-30,2025-04,202504,Web,Google Ads,316,182,33,21,13,0.0411,0.1813
2025-04-30,2025-04,202504,Web,Facebook Ads,587,371,79,50,44,0.075,0.2129
2025-04-30,2025-04,202504,Web,Email,442,205,39,32,19,0.043,0.1902
2025-04-30,2025-04,202504,Mobile App,Organic Search,200,124,44,35,29,0.145,0.3548
2025-04-30,2025-04,202504,Mobile App,Direct,336,173,38,30,21,0.0625,0.2197
2025-04-30,2025-04,202504,Mobile App,Google Ads,365,149,41,31,23,0.063,0.2752
2025-04-30,2025-04,202504,Mobile App,Facebook Ads,259,180,58,42,35,0.1351,0.3222
2025-04-30,2025-04,202504,Mobile App,Email,165,67,13,8,6,0.0364,0.194
2025-04-30,2025-04,202504,Marketplace,Organic Search,132,82,15,9,6,0.0455,0.1829
2025-04-30,2025-04,202504,Marketplace,Direct,412,173,58,46,35,0.085,0.3353
2025-04-30,2025-04,202504,Marketplace,Google Ads,188,87,17,11,7,0.0372,0.1954
2025-04-30,2025-04,202504,Marketplace,Facebook Ads,182,82,21,15,9,0.0495,0.2561
2025-04-30,2025-04,202504,Marketplace,Email,218,108,42,31,25,0.1147,0.3889
2025-05-01,2025-05,202505,Web,Organic Search,536,263,99,74,52,0.097,0.3764
2025-05-01,2025-05,202505,Web,Direct,224,82,25,16,13,0.058,0.3049
2025-05-01,2025-05,202505,Web,Google Ads,799,522,119,82,56,0.0701,0.228
2025-05-01,2025-05,202505,Web,Facebook Ads,762,439,164,107,70,0.0919,0.3736
2025-05-01,2025-05,202505,Web,Email,200,83,33,23,16,0.08,0.3976
2025-05-01,2025-05,202505,Mobile App,Organic Search,166,102,32,19,16,0.0964,0.3137
2025-05-01,2025-05,202505,Mobile App,Direct,576,209,78,61,42,0.0729,0.3732
2025-05-01,2025-05,202505,Mobile App,Google Ads,838,487,109,85,71,0.0847,0.2238
2025-05-01,2025-05,202505,Mobile App,Facebook Ads,461,305,101,55,41,0.0889,0.3311
2025-05-01,2025-05,202505,Mobile App,Email,401,200,68,54,48,0.1197,0.34
2025-05-01,2025-05,202505,Marketplace,Organic Search,406,229,65,49,36,0.0887,0.2838
2025-05-01,2025-05,202505,Marketplace,Direct,385,268,66,37,29,0.0753,0.2463
2025-05-01,2025-05,202505,Marketplace,Google Ads,456,176,37,24,17,0.0373,0.2102
2025-05-01,2025-05,202505,Marketplace,Facebook Ads,21,13,3,1,0,0.0,0.2308
2025-05-01,2025-05,202505,Marketplace,Email,283,104,34,23,16,0.0565,0.3269
2025-05-02,2025-05,202505,Web,Organic Search,248,140,50,38,22,0.0887,0.3571
2025-05-02,2025-05,202505,Web,Direct,61,25,6,4,2,0.0328,0.24
2025-05-02,2025-05,202505,Web,Google Ads,571,296,114,76,48,0.0841,0.3851
2025-05-02,2025-05,202505,Web,Facebook Ads,42,16,4,2,1,0.0238,0.25
2025-05-02,2025-05,202505,Web,Email,86,51,11,6,5,0.0581,0.2157
2025-05-02,2025-05,202505,Mobile App,Organic Search,482,281,66,49,32,0.0664,0.2349
2025-05-02,2025-05,202505,Mobile App,Direct,452,225,77,49,43,0.0951,0.3422
2025-05-02,2025-05,202505,Mobile App,Google Ads,690,334,117,75,46,0.0667,0.3503
2025-05-02,2025-05,202505,Mobile App,Facebook Ads,256,99,31,21,13,0.0508,0.3131
2025-05-02,2025-05,202505,Mobile App,Email,498,262,70,44,28,0.0562,0.2672
2025-05-02,2025-05,202505,Marketplace,Organic Search,163,75,23,18,15,0.092,0.3067
2025-05-02,2025-05,202505,Marketplace,Direct,85,37,8,5,3,0.0353,0.2162
2025-05-02,2025-05,202505,Marketplace,Google Ads,332,222,46,36,23,0.0693,0.2072
2025-05-02,2025-05,202505,Marketplace,Facebook Ads,418,152,29,19,13,0.0311,0.1908
2025-05-02,2025-05,202505,Marketplace,Email,64,36,10,5,3,0.0469,0.2778
2025-05-03,2025-05,202505,Web,Organic Search,620,365,118,69,58,0.0935,0.3233
2025-05-03,2025-05,202505,Web,Direct,125,50,15,12,8,0.064,0.3
2025-05-03,2025-05,202505,Web,Google Ads,831,361,92,69,45,0.0542,0.2548
2025-05-03,2025-05,202505,Web,Facebook Ads,804,289,56,37,24,0.0299,0.1938
2025-05-03,2025-05,202505,Web,Email,90,48,14,10,8,0.0889,0.2917
2025-05-03,2025-05,202505,Mobile App,Organic Search,602,245,45,30,20,0.0332,0.1837
2025-05-03,2025-05,202505,Mobile App,Direct,102,49,14,10,7,0.0686,0.2857
2025-05-03,2025-05,202505,Mobile App,Google Ads,531,331,65,54,39,0.0734,0.1964
2025-05-03,2025-05,202505,Mobile App,Facebook Ads,374,136,42,26,23,0.0615,0.3088
2025-05-03,2025-05,202505,Mobile App,Email,281,192,45,30,19,0.0676,0.2344
2025-05-03,2025-05,202505,Marketplace,Organic Search,152,79,30,23,16,0.1053,0.3797
2025-05-03,2025-05,202505,Marketplace,Direct,313,199,64,42,28,0.0895,0.3216
2025-05-03,2025-05,202505,Marketplace,Google Ads,190,118,34,20,15,0.0789,0.2881
2025-05-03,2025-05,202505,Marketplace,Facebook Ads,163,62,16,10,7,0.0429,0.2581
2025-05-03,2025-05,202505,Marketplace,Email,107,54,16,12,7,0.0654,0.2963
2025-05-04,2025-05,202505,Web,Organic Search,265,107,38,30,24,0.0906,0.3551
2025-05-04,2025-05,202505,Web,Direct,564,238,65,36,27,0.0479,0.2731
2025-05-04,2025-05,202505,Web,Google Ads,247,127,29,16,12,0.0486,0.2283
2025-05-04,2025-05,202505,Web,Facebook Ads,518,184,72,49,32,0.0618,0.3913
2025-05-04,2025-05,202505,Web,Email,145,85,25,14,9,0.0621,0.2941
2025-05-04,2025-05,202505,Mobile App,Organic Search,183,90,29,16,12,0.0656,0.3222
2025-05-04,2025-05,202505,Mobile App,Direct,101,49,9,7,5,0.0495,0.1837
2025-05-04,2025-05,202505,Mobile App,Google Ads,131,57,16,9,7,0.0534,0.2807
2025-05-04,2025-05,202505,Mobile App,Facebook Ads,287,110,39,31,19,0.0662,0.3545
2025-05-04,2025-05,202505,Mobile App,Email,180,68,25,18,15,0.0833,0.3676
2025-05-04,2025-05,202505,Marketplace,Organic Search,465,276,59,45,30,0.0645,0.2138
2025-05-04,2025-05,202505,Marketplace,Direct,418,183,33,18,15,0.0359,0.1803
2025-05-04,2025-05,202505,Marketplace,Google Ads,361,143,45,34,29,0.0803,0.3147
2025-05-04,2025-05,202505,Marketplace,Facebook Ads,203,119,31,22,15,0.0739,0.2605
2025-05-04,2025-05,202505,Marketplace,Email,209,101,34,20,17,0.0813,0.3366
2025-05-05,2025-05,202505,Web,Organic Search,124,82,18,14,12,0.0968,0.2195
2025-05-05,2025-05,202505,Web,Direct,85,55,17,10,8,0.0941,0.3091
2025-05-05,2025-05,202505,Web,Google Ads,402,174,39,25,16,0.0398,0.2241
2025-05-05,2025-05,202505,Web,Facebook Ads,680,423,149,108,88,0.1294,0.3522
2025-05-05,2025-05,202505,Web,Email,555,327,108,75,62,0.1117,0.3303
2025-05-05,2025-05,202505,Mobile App,Organic Search,233,125,46,25,17,0.073,0.368
2025-05-05,2025-05,202505,Mobile App,Direct,243,129,26,20,12,0.0494,0.2016
2025-05-05,2025-05,202505,Mobile App,Google Ads,79,49,10,5,3,0.038,0.2041
2025-05-05,2025-05,202505,Mobile App,Facebook Ads,377,154,39,21,17,0.0451,0.2532
2025-05-05,2025-05,202505,Mobile App,Email,33,20,4,2,1,0.0303,0.2
2025-05-05,2025-05,202505,Marketplace,Organic Search,113,68,15,9,7,0.0619,0.2206
2025-05-05,2025-05,202505,Marketplace,Direct,185,82,20,12,10,0.0541,0.2439
2025-05-05,2025-05,202505,Marketplace,Google Ads,570,301,84,65,58,0.1018,0.2791
2025-05-05,2025-05,202505,Marketplace,Facebook Ads,501,312,69,46,40,0.0798,0.2212
2025-05-05,2025-05,202505,Marketplace,Email,70,33,8,5,3,0.0429,0.2424
2025-05-06,2025-05,202505,Web,Organic Search,248,132,36,24,19,0.0766,0.2727
2025-05-06,2025-05,202505,Web,Direct,624,338,64,41,32,0.0513,0.1893
2025-05-06,2025-05,202505,Web,Google Ads,536,269,80,53,38,0.0709,0.2974
2025-05-06,2025-05,202505,Web,Facebook Ads,60,33,7,5,4,0.0667,0.2121
2025-05-06,2025-05,202505,Web,Email,366,192,44,31,20,0.0546,0.2292
2025-05-06,2025-05,202505,Mobile App,Organic Search,59,28,9,5,4,0.0678,0.3214
2025-05-06,2025-05,202505,Mobile App,Direct,644,311,121,74,62,0.0963,0.3891
2025-05-06,2025-05,202505,Mobile App,Google Ads,695,435,97,62,50,0.0719,0.223
2025-05-06,2025-05,202505,Mobile App,Facebook Ads,373,249,47,31,19,0.0509,0.1888
2025-05-06,2025-05,202505,Mobile App,Email,469,243,52,35,31,0.0661,0.214
2025-05-06,2025-05,202505,Marketplace,Organic Search,223,115,21,17,12,0.0538,0.1826
2025-05-06,2025-05,202505,Marketplace,Direct,320,168,52,33,20,0.0625,0.3095
2025-05-06,2025-05,202505,Marketplace,Google Ads,64,23,8,6,4,0.0625,0.3478
2025-05-06,2025-05,202505,Marketplace,Facebook Ads,352,206,40,22,18,0.0511,0.1942
2025-05-06,2025-05,202505,Marketplace,Email,42,24,8,6,4,0.0952,0.3333
2025-05-07,2025-05,202505,Web,Organic Search,524,335,99,65,46,0.0878,0.2955
2025-05-07,2025-05,202505,Web,Direct,47,21,5,3,1,0.0213,0.2381
2025-05-07,2025-05,202505,Web,Google Ads,742,345,132,100,60,0.0809,0.3826
2025-05-07,2025-05,202505,Web,Facebook Ads,93,58,22,16,13,0.1398,0.3793
2025-05-07,2025-05,202505,Web,Email,517,337,86,54,46,0.089,0.2552
2025-05-07,2025-05,202505,Mobile App,Organic Search,708,284,58,47,31,0.0438,0.2042
2025-05-07,2025-05,202505,Mobile App,Direct,375,227,59,44,38,0.1013,0.2599
2025-05-07,2025-05,202505,Mobile App,Google Ads,250,114,27,14,10,0.04,0.2368
2025-05-07,2025-05,202505,Mobile App,Facebook Ads,467,306,87,61,40,0.0857,0.2843
2025-05-07,2025-05,202505,Mobile App,Email,323,191,38,31,22,0.0681,0.199
2025-05-07,2025-05,202505,Marketplace,Organic Search,82,44,17,11,7,0.0854,0.3864
2025-05-07,2025-05,202505,Marketplace,Direct,40,15,2,1,0,0.0,0.1333
2025-05-07,2025-05,202505,Marketplace,Google Ads,109,47,16,10,8,0.0734,0.3404
2025-05-07,2025-05,202505,Marketplace,Facebook Ads,354,204,44,32,19,0.0537,0.2157
2025-05-07,2025-05,202505,Marketplace,Email,94,43,15,10,8,0.0851,0.3488
2025-05-08,2025-05,202505,Web,Organic Search,325,169,40,31,24,0.0738,0.2367
2025-05-08,2025-05,202505,Web,Direct,605,357,64,45,40,0.0661,0.1793
2025-05-08,2025-05,202505,Web,Google Ads,864,467,143,88,54,0.0625,0.3062
2025-05-08,2025-05,202505,Web,Facebook Ads,635,313,114,69,56,0.0882,0.3642
2025-05-08,2025-05,202505,Web,Email,200,136,46,28,18,0.09,0.3382
2025-05-08,2025-05,202505,Mobile App,Organic Search,143,73,22,15,11,0.0769,0.3014
2025-05-08,2025-05,202505,Mobile App,Direct,511,253,82,48,31,0.0607,0.3241
2025-05-08,2025-05,202505,Mobile App,Google Ads,206,128,34,26,19,0.0922,0.2656
2025-05-08,2025-05,202505,Mobile App,Facebook Ads,54,31,7,5,4,0.0741,0.2258
2025-05-08,2025-05,202505,Mobile App,Email,38,23,5,3,2,0.0526,0.2174
2025-05-08,2025-05,202505,Marketplace,Organic Search,453,178,53,30,24,0.053,0.2978
2025-05-08,2025-05,202505,Marketplace,Direct,97,51,10,5,4,0.0412,0.1961
2025-05-08,2025-05,202505,Marketplace,Google Ads,461,176,50,34,25,0.0542,0.2841
2025-05-08,2025-05,202505,Marketplace,Facebook Ads,168,111,27,16,12,0.0714,0.2432
2025-05-08,2025-05,202505,Marketplace,Email,221,109,39,25,17,0.0769,0.3578
2025-05-09,2025-05,202505,Web,Organic Search,60,29,11,6,4,0.0667,0.3793
2025-05-09,2025-05,202505,Web,Direct,177,85,19,10,7,0.0395,0.2235
2025-05-09,2025-05,202505,Web,Google Ads,393,193,59,36,29,0.0738,0.3057
2025-05-09,2025-05,202505,Web,Facebook Ads,852,592,150,109,95,0.1115,0.2534
2025-05-09,2025-05,202505,Web,Email,172,62,15,8,6,0.0349,0.2419
2025-05-09,2025-05,202505,Mobile App,Organic Search,118,73,14,9,7,0.0593,0.1918
2025-05-09,2025-05,202505,Mobile App,Direct,658,310,84,62,38,0.0578,0.271
2025-05-09,2025-05,202505,Mobile App,Google Ads,81,43,10,8,5,0.0617,0.2326
2025-05-09,2025-05,202505,Mobile App,Facebook Ads,77,53,11,6,4,0.0519,0.2075
2025-05-09,2025-05,202505,Mobile App,Email,40,21,6,4,2,0.05,0.2857
2025-05-09,2025-05,202505,Marketplace,Organic Search,310,117,34,25,18,0.0581,0.2906
2025-05-09,2025-05,202505,Marketplace,Direct,368,176,57,47,42,0.1141,0.3239
2025-05-09,2025-05,202505,Marketplace,Google Ads,348,190,39,28,18,0.0517,0.2053
2025-05-09,2025-05,202505,Marketplace,Facebook Ads,157,104,20,12,9,0.0573,0.1923
2025-05-09,2025-05,202505,Marketplace,Email,324,132,48,32,25,0.0772,0.3636
2025-05-10,2025-05,202505,Web,Organic Search,382,170,45,34,23,0.0602,0.2647
2025-05-10,2025-05,202505,Web,Direct,304,108,42,26,18,0.0592,0.3889
2025-05-10,2025-05,202505,Web,Google Ads,879,368,132,111,70,0.0796,0.3587
2025-05-10,2025-05,202505,Web,Facebook Ads,155,106,29,23,19,0.1226,0.2736
2025-05-10,2025-05,202505,Web,Email,181,117,38,30,26,0.1436,0.3248
2025-05-10,2025-05,202505,Mobile App,Organic Search,165,88,23,17,10,0.0606,0.2614
2025-05-10,2025-05,202505,Mobile App,Direct,123,82,19,15,11,0.0894,0.2317
2025-05-10,2025-05,202505,Mobile App,Google Ads,196,117,39,29,22,0.1122,0.3333
2025-05-10,2025-05,202505,Mobile App,Facebook Ads,241,131,43,23,16,0.0664,0.3282
2025-05-10,2025-05,202505,Mobile App,Email,410,163,64,42,31,0.0756,0.3926
2025-05-10,2025-05,202505,Marketplace,Organic Search,99,43,13,10,6,0.0606,0.3023
2025-05-10,2025-05,202505,Marketplace,Direct,91,61,17,13,8,0.0879,0.2787
2025-05-10,2025-05,202505,Marketplace,Google Ads,25,12,2,1,0,0.0,0.1667
2025-05-10,2025-05,202505,Marketplace,Facebook Ads,125,67,17,13,9,0.072,0.2537
2025-05-10,2025-05,202505,Marketplace,Email,136,59,11,8,5,0.0368,0.1864
2025-05-11,2025-05,202505,Web,Organic Search,703,414,99,65,49,0.0697,0.2391
2025-05-11,2025-05,202505,Web,Direct,283,113,30,25,17,0.0601,0.2655
2025-05-11,2025-05,202505,Web,Google Ads,98,60,20,13,11,0.1122,0.3333
2025-05-11,2025-05,202505,Web,Facebook Ads,628,279,54,39,34,0.0541,0.1935
2025-05-11,2025-05,202505,Web,Email,393,164,36,29,22,0.056,0.2195
2025-05-11,2025-05,202505,Mobile App,Organic Search,639,356,118,67,40,0.0626,0.3315
2025-05-11,2025-05,202505,Mobile App,Direct,216,111,36,26,22,0.1019,0.3243
2025-05-11,2025-05,202505,Mobile App,Google Ads,524,366,78,44,37,0.0706,0.2131
2025-05-11,2025-05,202505,Mobile App,Facebook Ads,698,310,80,60,48,0.0688,0.2581
2025-05-11,2025-05,202505,Mobile App,Email,158,84,30,25,17,0.1076,0.3571
2025-05-11,2025-05,202505,Marketplace,Organic Search,144,55,20,13,8,0.0556,0.3636
2025-05-11,2025-05,202505,Marketplace,Direct,22,13,2,1,0,0.0,0.1538
2025-05-11,2025-05,202505,Marketplace,Google Ads,175,74,23,17,11,0.0629,0.3108
2025-05-11,2025-05,202505,Marketplace,Facebook Ads,440,201,59,35,28,0.0636,0.2935
2025-05-11,2025-05,202505,Marketplace,Email,298,166,50,36,22,0.0738,0.3012
2025-05-12,2025-05,202505,Web,Organic Search,632,233,51,28,19,0.0301,0.2189
2025-05-12,2025-05,202505,Web,Direct,195,74,18,14,10,0.0513,0.2432
2025-05-12,2025-05,202505,Web,Google Ads,901,538,97,66,46,0.0511,0.1803
2025-05-12,2025-05,202505,Web,Facebook Ads,587,279,61,41,35,0.0596,0.2186
2025-05-12,2025-05,202505,Web,Email,186,121,41,23,16,0.086,0.3388
2025-05-12,2025-05,202505,Mobile App,Organic Search,81,52,16,11,8,0.0988,0.3077
2025-05-12,2025-05,202505,Mobile App,Direct,335,161,29,17,12,0.0358,0.1801
2025-05-12,2025-05,202505,Mobile App,Google Ads,707,476,171,100,79,0.1117,0.3592
2025-05-12,2025-05,202505,Mobile App,Facebook Ads,380,195,75,46,33,0.0868,0.3846
2025-05-12,2025-05,202505,Mobile App,Email,44,25,5,2,1,0.0227,0.2
2025-05-12,2025-05,202505,Marketplace,Organic Search,75,29,5,3,2,0.0267,0.1724
2025-05-12,2025-05,202505,Marketplace,Direct,437,168,62,47,34,0.0778,0.369
2025-05-12,2025-05,202505,Marketplace,Google Ads,444,233,75,62,48,0.1081,0.3219
2025-05-12,2025-05,202505,Marketplace,Facebook Ads,229,106,36,20,16,0.0699,0.3396
2025-05-12,2025-05,202505,Marketplace,Email,58,35,11,8,5,0.0862,0.3143
2025-05-13,2025-05,202505,Web,Organic Search,183,72,16,9,7,0.0383,0.2222
2025-05-13,2025-05,202505,Web,Direct,479,267,49,28,23,0.048,0.1835
2025-05-13,2025-05,202505,Web,Google Ads,367,248,48,31,21,0.0572,0.1935
2025-05-13,2025-05,202505,Web,Facebook Ads,863,455,173,126,93,0.1078,0.3802
2025-05-13,2025-05,202505,Web,Email,489,203,67,42,35,0.0716,0.33
2025-05-13,2025-05,202505,Mobile App,Organic Search,373,166,64,40,29,0.0777,0.3855
2025-05-13,2025-05,202505,Mobile App,Direct,703,315,62,47,34,0.0484,0.1968
2025-05-13,2025-05,202505,Mobile App,Google Ads,117,78,17,11,6,0.0513,0.2179
2025-05-13,2025-05,202505,Mobile App,Facebook Ads,365,252,100,64,54,0.1479,0.3968
2025-05-13,2025-05,202505,Mobile App,Email,238,149,38,24,17,0.0714,0.255
2025-05-13,2025-05,202505,Marketplace,Organic Search,469,273,94,58,47,0.1002,0.3443
2025-05-13,2025-05,202505,Marketplace,Direct,133,52,10,6,4,0.0301,0.1923
2025-05-13,2025-05,202505,Marketplace,Google Ads,466,273,105,79,49,0.1052,0.3846
2025-05-13,2025-05,202505,Marketplace,Facebook Ads,32,15,4,3,2,0.0625,0.2667
2025-05-13,2025-05,202505,Marketplace,Email,311,159,40,22,15,0.0482,0.2516
