OrderID,OrderDate,ShipDate,YearMonth,YearMonthNum,Country,Region,City,Channel,Source,Campaign,Device,PaymentMethod,Fulfillment,Category,SubCategory,Product,CustomerID,Quantity,UnitPrice,Discount,GrossSales,NetSales,COGS,ShippingFee,Profit,NetProfit,Returned,ReturnQty,ReturnAmount
ECM-20240419-02572,2024-04-19,2024-04-26,2024-04,202404,United Arab Emirates,UAE,Dubai,Web,Direct,New Arrivals,Mobile,Wallet,Own Warehouse,Beauty,Fragrance,Aqua Mist,CUST-284,1,121.93,0.0,121.93,121.93,67.06,4.3,50.57,50.57,No,0,0.0
ECM-20250723-02573,2025-07-23,2025-07-30,2025-07,202507,United States,USA,New York,Web,Google Ads,Summer Mega,Mobile,COD,3PL Courier A,Books,Comics,Quantum Kid,CUST-290,4,11.96,0.1,47.84,43.06,31.1,1.57,10.39,10.39,No,0,0.0
ECM-20240719-02574,2024-07-19,2024-07-25,2024-07,202407,United States,USA,Chicago,Web,Direct,Spring Sale,Mobile,COD,Own Warehouse,Books,Comics,CityGuard,CUST-128,1,13.85,0.2,13.85,11.08,9.0,1.22,0.86,0.86,No,0,0.0
ECM-20240901-02575,2024-09-01,2024-09-04,2024-09,202409,United Kingdom,UK,Leeds,Web,Facebook Ads,Summer Mega,Desktop,Wallet,3PL Courier A,Beauty,Makeup,Glow Highlighter,CUST-1244,1,5.41,0.0,5.41,5.41,2.98,1.86,0.57,0.57,No,0,0.0
ECM-20250328-02576,2025-03-28,2025-04-04,2025-03,202503,United States,USA,Austin,Web,Organic Search,Spring Sale,Mobile,Credit Card,Own Warehouse,Beauty,Makeup,Matte Lip,CUST-726,3,103.8,0.1,311.4,280.26,171.27,6.46,102.53,102.53,No,0,0.0
ECM-20240420-02577,2024-04-20,2024-04-21,2024-04,202404,United States,USA,Austin,Web,Organic Search,Summer Mega,Desktop,Debit Card,3PL Courier B,Books,Non-fiction,Money Sense,CUST-715,4,33.81,0.15,135.24,114.95,87.91,2.58,24.46,24.46,No,0,0.0
ECM-20240125-02578,2024-01-25,2024-02-01,2024-01,202401,United Arab Emirates,UAE,Abu Dhabi,Web,Organic Search,Ramadan Offer,Mobile,COD,3PL Courier B,Books,Comics,CityGuard,CUST-420,1,20.73,0.05,20.73,19.69,13.47,0.53,5.69,5.69,No,0,0.0
ECM-20240129-02579,2024-01-29,2024-02-03,2024-01,202401,Saudi Arabia,KSA,Riyadh,Web,Direct,Summer Mega,Mobile,Credit Card,Own Warehouse,Electronics,Phones,Nova X,CUST-402,1,1425.83,0.0,1425.83,1425.83,1169.18,19.41,237.24,237.24,No,0,0.0
ECM-20240611-02580,2024-06-11,2024-06-15,2024-06,202406,United States,USA,Austin,Mobile App,Direct,New Arrivals,Desktop,COD,3PL Courier A,Fashion,T-Shirts,Classic Tee,CUST-160,2,191.71,0.0,383.42,383.42,230.05,4.79,148.58,148.58,No,0,0.0
ECM-20240503-02581,2024-05-03,2024-05-07,2024-05,202405,United Kingdom,UK,London,Mobile App,Organic Search,Spring Sale,Desktop,Credit Card,3PL Courier A,Beauty,Fragrance,Aqua Mist,CUST-792,4,143.54,0.05,574.16,422.72,315.79,17.03,212.63,151.26,Yes,1,122.73
ECM-20250330-02582,2025-03-30,2025-04-04,2025-03,202503,United States,USA,Austin,Mobile App,Organic Search,Clearance,Desktop,COD,Own Warehouse,Home & Kitchen,Vacuum,CleanJet V8,CUST-198,1,276.97,0.05,276.97,263.12,193.88,5.38,63.86,63.86,No,0,0.0
ECM-20240423-02583,2024-04-23,2024-04-27,2024-04,202404,United Arab Emirates,UAE,Sharjah,Mobile App,Organic Search,New Arrivals,Mobile,COD,3PL Courier B,Books,Non-fiction,Money Sense,CUST-1215,1,14.66,0.0,14.66,14.66,9.53,0.06,5.07,5.07,No,0,0.0
ECM-20250116-02584,2025-01-16,2025-01-22,2025-01,202501,United States,USA,New York,Web,Organic Search,Summer Mega,Mobile,COD,3PL Courier B,Beauty,Skincare,Vitamin C Serum,CUST-928,1,136.75,0.1,136.75,123.08,75.21,3.3,44.57,44.57,No,0,0.0
ECM-20240601-02585,2024-06-01,2024-06-08,2024-06,202406,United States,USA,Austin,Mobile App,Organic Search,New Arrivals,Mobile,COD,3PL Courier A,Fashion,T-Shirts,Logo Tee,CUST-508,2,110.53,0.25,221.06,165.8,132.64,6.25,26.91,26.91,No,0,0.0
ECM-20240208-02586,2024-02-08,2024-02-13,2024-02,202402,Pakistan,North,Hyderabad,Web,Email,Spring Sale,Mobile,Wallet,3PL Courier A,Books,Fiction,Echoes,CUST-393,1,50.02,0.0,50.02,50.02,32.51,1.57,15.94,15.94,No,0,0.0
ECM-20250521-02587,2025-05-21,2025-05-27,2025-05,202505,United Arab Emirates,UAE,Abu Dhabi,Mobile App,Organic Search,Summer Mega,Desktop,Debit Card,Own Warehouse,Beauty,Fragrance,Aqua Mist,CUST-1101,2,65.86,0.1,131.72,118.55,72.45,3.62,42.48,42.48,No,0,0.0
ECM-20250115-02588,2025-01-15,2025-01-17,2025-01,202501,Pakistan,East,Islamabad,Mobile App,Organic Search,Clearance,Desktop,Credit Card,3PL Courier A,Beauty,Fragrance,Citrus Bloom,CUST-308,1,138.6,0.0,138.6,138.6,76.23,6.82,55.55,55.55,No,0,0.0
ECM-20240604-02589,2024-06-04,2024-06-10,2024-06,202406,United States,USA,San Francisco,Web,Organic Search,Clearance,Mobile,COD,3PL Courier B,Beauty,Makeup,Glow Highlighter,CUST-683,2,34.55,0.15,69.1,58.73,38.01,0.91,19.81,19.81,No,0,0.0
ECM-20240104-02590,2024-01-04,2024-01-05,2024-01,202401,United Arab Emirates,UAE,Abu Dhabi,Mobile App,Google Ads,Summer Mega,Mobile,Credit Card,3PL Courier A,Fashion,T-Shirts,Classic Tee,CUST-216,1,45.97,0.15,45.97,39.07,27.58,2.1,9.39,9.39,No,0,0.0
ECM-20250216-02591,2025-02-16,2025-02-19,2025-02,202502,Saudi Arabia,KSA,Jeddah,Marketplace,Referral,Clearance,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Blender,SmoothieGo,CUST-1118,3,276.19,0.05,828.57,787.14,580.0,4.98,202.16,202.16,No,0,0.0
ECM-20240831-02592,2024-08-31,2024-09-06,2024-08,202408,Saudi Arabia,KSA,Dammam,Web,Google Ads,Back to School,Mobile,COD,3PL Courier B,Fashion,Jeans,Denim Stretch,CUST-816,1,169.66,0.0,169.66,169.66,101.8,6.35,61.51,61.51,No,0,0.0
ECM-20240420-02593,2024-04-20,2024-04-26,2024-04,202404,United Arab Emirates,UAE,Dubai,Web,Direct,Back to School,Mobile,Credit Card,3PL Courier B,Beauty,Fragrance,Citrus Bloom,CUST-1364,1,65.79,0.15,65.79,55.92,36.18,1.17,18.57,18.57,No,0,0.0
ECM-20250507-02594,2025-05-07,2025-05-13,2025-05,202505,United Arab Emirates,UAE,Sharjah,Mobile App,Facebook Ads,Summer Mega,Desktop,Credit Card,Own Warehouse,Home & Kitchen,Cookware,ChefPan 28cm,CUST-1362,1,365.54,0.25,365.54,274.16,255.88,6.62,11.66,11.66,No,0,0.0
ECM-20240824-02595,2024-08-24,2024-08-31,2024-08,202408,United States,USA,San Francisco,Web,Direct,Clearance,Mobile,Debit Card,Own Warehouse,Electronics,Phones,Galaxy Z Lite,CUST-963,1,1169.92,0.0,1169.92,1169.92,959.33,1.62,208.97,208.97,No,0,0.0
ECM-20250403-02596,2025-04-03,2025-04-04,2025-04,202504,United Kingdom,UK,Leeds,Mobile App,Google Ads,Back to School,Mobile,Credit Card,3PL Courier A,Beauty,Fragrance,Citrus Bloom,CUST-922,4,172.17,0.15,688.68,585.38,378.77,7.35,199.26,199.26,No,0,0.0
ECM-20240111-02597,2024-01-11,2024-01-14,2024-01,202401,United States,USA,New York,Web,Organic Search,Ramadan Offer,Desktop,Credit Card,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-232,1,358.41,0.05,358.41,340.49,250.89,4.97,84.63,84.63,No,0,0.0
ECM-20240111-02598,2024-01-11,2024-01-16,2024-01,202401,United Arab Emirates,UAE,Dubai,Mobile App,Facebook Ads,Ramadan Offer,Desktop,Wallet,3PL Courier A,Fashion,T-Shirts,Classic Tee,CUST-781,2,71.57,0.1,143.14,128.83,85.88,6.35,36.6,36.6,No,0,0.0
ECM-20241228-02599,2024-12-28,2024-12-29,2024-12,202412,United Kingdom,UK,Birmingham,Mobile App,Google Ads,Ramadan Offer,Mobile,COD,3PL Courier A,Electronics,Phones,Pixelon 12,CUST-1138,3,1027.51,0.2,3082.53,2466.02,2527.67,0.43,-62.08,-62.08,No,0,0.0
ECM-20240809-02600,2024-08-09,2024-08-16,2024-08,202408,United States,USA,Chicago,Web,Direct,Spring Sale,Mobile,COD,3PL Courier A,Beauty,Makeup,Glow Highlighter,CUST-665,3,104.19,0.0,312.57,312.57,171.91,10.95,129.71,129.71,No,0,0.0
ECM-20240101-02601,2024-01-01,2024-01-05,2024-01,202401,Saudi Arabia,KSA,Jeddah,Web,Google Ads,Spring Sale,Desktop,Credit Card,3PL Courier A,Books,Comics,CityGuard,CUST-133,1,49.92,0.05,49.92,47.42,32.45,2.23,12.74,12.74,No,0,0.0
ECM-20240110-02602,2024-01-10,2024-01-17,2024-01,202401,United Kingdom,UK,Leeds,Web,Direct,Summer Mega,Mobile,Wallet,3PL Courier A,Electronics,Headphones,AirBeats Lite,CUST-603,1,1363.16,0.2,1363.16,1090.53,1117.79,12.34,-39.6,-39.6,No,0,0.0
ECM-20250316-02603,2025-03-16,2025-03-21,2025-03,202503,United Kingdom,UK,Manchester,Web,Organic Search,Spring Sale,Mobile,COD,3PL Courier A,Books,Comics,ShadowHero,CUST-685,2,6.74,0.25,13.48,10.11,8.76,2.17,-0.82,-0.82,No,0,0.0
ECM-20241106-02604,2024-11-06,2024-11-10,2024-11,202411,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Summer Mega,Mobile,COD,Own Warehouse,Home & Kitchen,Vacuum,RoboVac Mini,CUST-640,1,296.25,0.1,296.25,266.62,207.38,4.52,54.72,54.72,No,0,0.0
ECM-20240101-02605,2024-01-01,2024-01-05,2024-01,202401,United Kingdom,UK,Manchester,Mobile App,Google Ads,Ramadan Offer,Mobile,COD,Own Warehouse,Home & Kitchen,Vacuum,CleanJet V8,CUST-578,4,235.29,0.0,941.16,941.16,658.81,0.25,282.1,282.1,No,0,0.0
ECM-20240303-02606,2024-03-03,2024-03-04,2024-03,202403,United States,USA,Chicago,Marketplace,Facebook Ads,Back to School,Desktop,Credit Card,Own Warehouse,Electronics,Smartwatch,TimeOne S,CUST-894,1,452.98,0.0,452.98,452.98,371.44,10.06,71.48,71.48,No,0,0.0
ECM-20241021-02607,2024-10-21,2024-10-23,2024-10,202410,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Spring Sale,Desktop,Credit Card,3PL Courier A,Electronics,Smartwatch,TimeOne S,CUST-1217,4,1136.45,0.0,4545.8,4545.8,3727.56,3.37,814.87,814.87,No,0,0.0
ECM-20240919-02608,2024-09-19,2024-09-22,2024-09,202409,United States,USA,San Francisco,Web,Organic Search,Spring Sale,Mobile,Debit Card,3PL Courier B,Electronics,Headphones,BassMax Pro,CUST-324,1,1080.09,0.0,1080.09,1080.09,885.67,16.82,177.6,177.6,No,0,0.0
ECM-20240103-02609,2024-01-03,2024-01-07,2024-01,202401,Pakistan,South,Multan,Mobile App,Referral,Clearance,Desktop,Credit Card,3PL Courier B,Electronics,Phones,Pixelon 12,CUST-981,2,750.88,0.15,1501.76,1276.5,1231.44,13.98,31.08,31.08,No,0,0.0
ECM-20240314-02610,2024-03-14,2024-03-19,2024-03,202403,United Arab Emirates,UAE,Dubai,Mobile App,Direct,Summer Mega,Mobile,Credit Card,3PL Courier B,Electronics,Phones,Pixelon 12,CUST-173,3,869.41,0.15,2608.23,2217.0,2138.75,13.3,64.95,64.95,No,0,0.0
ECM-20240603-02611,2024-06-03,2024-06-06,2024-06,202406,United Kingdom,UK,Leeds,Mobile App,Organic Search,Clearance,Mobile,Credit Card,3PL Courier B,Beauty,Skincare,SPF 50+ Gel,CUST-445,1,156.66,0.1,156.66,140.99,86.16,0.16,54.67,54.67,No,0,0.0
ECM-20240720-02612,2024-07-20,2024-07-26,2024-07,202407,United States,USA,San Francisco,Web,Facebook Ads,Back to School,Mobile,COD,3PL Courier B,Electronics,Headphones,BassMax Pro,CUST-44,3,672.37,0.2,2017.11,1613.69,1654.03,10.28,-50.62,-50.62,No,0,0.0
ECM-20240906-02613,2024-09-06,2024-09-13,2024-09,202409,United Arab Emirates,UAE,Sharjah,Marketplace,Google Ads,Summer Mega,Desktop,Credit Card,3PL Courier A,Books,Fiction,Desert Stars,CUST-902,2,52.96,0.1,105.92,95.33,68.85,2.64,23.84,23.84,No,0,0.0
ECM-20250316-02614,2025-03-16,2025-03-19,2025-03,202503,United States,USA,San Francisco,Mobile App,Organic Search,Ramadan Offer,Mobile,COD,3PL Courier B,Home & Kitchen,Cookware,ChefPan 28cm,CUST-444,1,158.08,0.0,158.08,15.81,110.66,3.01,44.41,-26.73,Yes,1,142.27
ECM-20250704-02615,2025-07-04,2025-07-11,2025-07,202507,United Kingdom,UK,London,Mobile App,Email,Summer Mega,Mobile,COD,3PL Courier A,Fashion,Sneakers,StreetFlex,CUST-1449,1,17.73,0.0,17.73,17.73,10.64,0.56,6.53,6.53,No,0,0.0
ECM-20240723-02616,2024-07-23,2024-07-26,2024-07,202407,United Kingdom,UK,Birmingham,Mobile App,Google Ads,New Arrivals,Mobile,COD,3PL Courier B,Fashion,T-Shirts,Athletic Fit Tee,CUST-512,1,71.52,0.2,71.52,57.22,42.91,0.38,13.93,13.93,No,0,0.0
ECM-20240523-02617,2024-05-23,2024-05-29,2024-05,202405,Saudi Arabia,KSA,Dammam,Mobile App,Facebook Ads,Summer Mega,Mobile,COD,3PL Courier B,Books,Non-fiction,Habits Daily,CUST-1486,1,9.66,0.2,9.66,7.73,6.28,0.75,0.7,0.7,No,0,0.0
ECM-20240502-02618,2024-05-02,2024-05-07,2024-05,202405,United States,USA,Austin,Web,Google Ads,Clearance,Mobile,Credit Card,3PL Courier B,Beauty,Skincare,SPF 50+ Gel,CUST-1170,1,48.84,0.2,48.84,39.07,26.86,1.0,11.21,11.21,No,0,0.0
ECM-20250815-02619,2025-08-15,2025-08-19,2025-08,202508,Saudi Arabia,KSA,Jeddah,Web,Organic Search,Summer Mega,Mobile,Credit Card,Own Warehouse,Books,Fiction,Desert Stars,CUST-150,4,18.07,0.0,72.28,72.28,46.98,3.49,21.81,21.81,No,0,0.0
ECM-20240822-02620,2024-08-22,2024-08-27,2024-08,202408,United States,USA,Austin,Marketplace,Google Ads,Ramadan Offer,Mobile,Credit Card,3PL Courier B,Books,Non-fiction,Money Sense,CUST-1026,4,51.47,0.0,205.88,205.88,133.82,6.03,66.03,66.03,No,0,0.0
ECM-20240613-02621,2024-06-13,2024-06-20,2024-06,202406,United Arab Emirates,UAE,Abu Dhabi,Web,Organic Search,New Arrivals,Desktop,Credit Card,3PL Courier A,Home & Kitchen,Blender,SmoothieGo,CUST-1105,2,156.2,0.1,312.4,281.16,218.68,5.34,57.14,57.14,No,0,0.0
ECM-20240706-02622,2024-07-06,2024-07-07,2024-07,202407,United States,USA,Chicago,Web,Email,New Arrivals,Desktop,COD,Own Warehouse,Fashion,Sneakers,RunnerOne,CUST-637,1,54.38,0.1,54.38,48.94,32.63,2.39,13.92,13.92,No,0,0.0
ECM-20250718-02623,2025-07-18,2025-07-20,2025-07,202507,Pakistan,South,Hyderabad,Web,Referral,Back to School,Mobile,Debit Card,3PL Courier B,Beauty,Skincare,Vitamin C Serum,CUST-371,1,54.05,0.2,54.05,43.24,29.73,0.09,13.42,13.42,No,0,0.0
ECM-20240131-02624,2024-01-31,2024-02-01,2024-01,202401,United Kingdom,UK,London,Web,Direct,Ramadan Offer,Mobile,COD,3PL Courier A,Electronics,Smartwatch,FitPulse 3,CUST-730,3,243.89,0.0,731.67,731.67,599.97,9.16,122.54,122.54,No,0,0.0
ECM-20250715-02625,2025-07-15,2025-07-17,2025-07,202507,United States,USA,Austin,Mobile App,Google Ads,Clearance,Desktop,COD,3PL Courier B,Fashion,Sneakers,StreetFlex,CUST-752,1,86.38,0.05,86.38,82.06,51.83,1.45,28.78,28.78,No,0,0.0
ECM-20250120-02626,2025-01-20,2025-01-26,2025-01,202501,United States,USA,New York,Web,Organic Search,Summer Mega,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Blender,BlendPro 900,CUST-1322,3,147.58,0.0,442.74,442.74,309.92,1.84,130.98,130.98,No,0,0.0
ECM-20250401-02627,2025-04-01,2025-04-07,2025-04,202504,Saudi Arabia,KSA,Dammam,Mobile App,Google Ads,Ramadan Offer,Desktop,Credit Card,3PL Courier A,Fashion,Jeans,Denim Regular,CUST-122,2,174.48,0.0,348.96,348.96,209.38,6.91,132.67,132.67,No,0,0.0
ECM-20240913-02628,2024-09-13,2024-09-17,2024-09,202409,United Arab Emirates,UAE,Dubai,Marketplace,Organic Search,Clearance,Desktop,Debit Card,3PL Courier A,Electronics,Smartwatch,FitPulse 3,CUST-92,1,80.47,0.05,80.47,76.45,65.99,2.07,8.39,8.39,No,0,0.0
ECM-20241009-02629,2024-10-09,2024-10-16,2024-10,202410,Pakistan,West,Lahore,Marketplace,Organic Search,Clearance,Mobile,Debit Card,3PL Courier A,Electronics,Headphones,AirBeats Lite,CUST-230,1,1463.67,0.2,1463.67,1170.94,1200.21,19.53,-48.8,-48.8,No,0,0.0
ECM-20250320-02630,2025-03-20,2025-03-26,2025-03,202503,United Arab Emirates,UAE,Dubai,Mobile App,Organic Search,Clearance,Mobile,COD,3PL Courier A,Home & Kitchen,Vacuum,RoboVac Mini,CUST-784,2,327.78,0.1,655.56,590.0,458.89,10.47,120.64,120.64,No,0,0.0
ECM-20250716-02631,2025-07-16,2025-07-18,2025-07,202507,Pakistan,South,Karachi,Web,Direct,Clearance,Mobile,Wallet,Own Warehouse,Home & Kitchen,Blender,KitchenPulse 2,CUST-1445,1,240.86,0.0,240.86,240.86,168.6,2.2,70.06,70.06,No,0,0.0
ECM-20250126-02632,2025-01-26,2025-02-02,2025-01,202501,United States,USA,Chicago,Web,Organic Search,Summer Mega,Mobile,COD,Own Warehouse,Beauty,Makeup,Glow Highlighter,CUST-349,1,170.0,0.15,170.0,144.5,93.5,2.54,48.46,48.46,No,0,0.0
ECM-20240321-02633,2024-03-21,2024-03-25,2024-03,202403,Saudi Arabia,KSA,Dammam,Mobile App,Referral,Ramadan Offer,Mobile,Credit Card,3PL Courier A,Books,Non-fiction,Habits Daily,CUST-290,1,50.99,0.0,50.99,50.99,33.14,1.11,16.74,16.74,No,0,0.0
ECM-20240704-02634,2024-07-04,2024-07-10,2024-07,202407,Saudi Arabia,KSA,Jeddah,Web,Direct,Summer Mega,Desktop,COD,3PL Courier A,Beauty,Skincare,Vitamin C Serum,CUST-170,2,162.56,0.05,325.12,308.86,178.82,6.66,123.38,123.38,No,0,0.0
ECM-20241114-02635,2024-11-14,2024-11-21,2024-11,202411,Pakistan,North,Lahore,Web,Google Ads,New Arrivals,Mobile,COD,3PL Courier A,Books,Comics,CityGuard,CUST-310,2,35.66,0.15,71.32,60.62,46.36,2.78,11.48,11.48,No,0,0.0
ECM-20240114-02636,2024-01-14,2024-01-16,2024-01,202401,United Kingdom,UK,Leeds,Web,Referral,New Arrivals,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Vacuum,DustAway S9,CUST-473,1,130.74,0.2,130.74,104.59,91.52,4.08,8.99,8.99,No,0,0.0
ECM-20240911-02637,2024-09-11,2024-09-14,2024-09,202409,United Arab Emirates,UAE,Dubai,Web,Direct,Spring Sale,Mobile,COD,Own Warehouse,Books,Fiction,Echoes,CUST-1053,1,11.07,0.0,11.07,11.07,7.2,0.43,3.44,3.44,No,0,0.0
ECM-20240330-02638,2024-03-30,2024-03-31,2024-03,202403,United States,USA,Chicago,Web,Direct,Clearance,Desktop,Credit Card,3PL Courier B,Books,Comics,Quantum Kid,CUST-873,3,21.0,0.0,63.0,63.0,40.95,1.73,20.32,20.32,No,0,0.0
ECM-20240810-02639,2024-08-10,2024-08-11,2024-08,202408,Pakistan,North,Faisalabad,Mobile App,Facebook Ads,Ramadan Offer,Mobile,Debit Card,3PL Courier A,Home & Kitchen,Blender,BlendPro 900,CUST-975,1,245.27,0.1,245.27,220.74,171.69,4.0,45.05,45.05,No,0,0.0
ECM-20240218-02640,2024-02-18,2024-02-23,2024-02,202402,United Kingdom,UK,Birmingham,Mobile App,Organic Search,Summer Mega,Mobile,Credit Card,3PL Courier B,Home & Kitchen,Blender,KitchenPulse 2,CUST-920,1,213.54,0.0,213.54,213.54,149.48,5.54,58.52,58.52,No,0,0.0
ECM-20250602-02641,2025-06-02,2025-06-04,2025-06,202506,Saudi Arabia,KSA,Dammam,Marketplace,Direct,Ramadan Offer,Mobile,COD,3PL Courier B,Home & Kitchen,Cookware,ChefPan 28cm,CUST-730,3,316.66,0.05,949.98,902.48,664.99,5.69,231.8,231.8,No,0,0.0
ECM-20240127-02642,2024-01-27,2024-01-31,2024-01,202401,United States,USA,New York,Web,Google Ads,Summer Mega,Mobile,Credit Card,Own Warehouse,Electronics,Phones,Nova X,CUST-668,2,785.23,0.3,1570.46,1099.32,1287.78,3.87,-192.33,-192.33,No,0,0.0
ECM-20240104-02643,2024-01-04,2024-01-05,2024-01,202401,Saudi Arabia,KSA,Jeddah,Marketplace,Organic Search,New Arrivals,Desktop,COD,3PL Courier B,Home & Kitchen,Blender,BlendPro 900,CUST-1322,1,212.85,0.3,212.85,148.99,148.99,6.0,-6.0,-6.0,No,0,0.0
ECM-20240602-02644,2024-06-02,2024-06-04,2024-06,202406,United Arab Emirates,UAE,Sharjah,Mobile App,Direct,Back to School,Mobile,COD,3PL Courier B,Beauty,Makeup,Matte Lip,CUST-138,1,122.27,0.0,122.27,122.27,67.25,5.24,49.78,49.78,No,0,0.0
ECM-20241005-02645,2024-10-05,2024-10-10,2024-10,202410,Saudi Arabia,KSA,Dammam,Web,Referral,Clearance,Mobile,COD,3PL Courier B,Home & Kitchen,Cookware,ChefPan 28cm,CUST-740,1,316.49,0.0,316.49,316.49,221.54,6.51,88.44,88.44,No,0,0.0
ECM-20250705-02646,2025-07-05,2025-07-08,2025-07,202507,Saudi Arabia,KSA,Jeddah,Web,Google Ads,Clearance,Mobile,Debit Card,3PL Courier B,Home & Kitchen,Blender,SmoothieGo,CUST-836,1,90.96,0.0,90.96,90.96,63.67,0.97,26.32,26.32,No,0,0.0
ECM-20250420-02647,2025-04-20,2025-04-26,2025-04,202504,United Kingdom,UK,Birmingham,Marketplace,Direct,Spring Sale,Mobile,Debit Card,Own Warehouse,Fashion,Jeans,Denim Stretch,CUST-288,4,185.61,0.05,742.44,705.32,445.46,17.69,242.17,242.17,No,0,0.0
ECM-20250419-02648,2025-04-19,2025-04-22,2025-04,202504,United Arab Emirates,UAE,Sharjah,Web,Organic Search,Ramadan Offer,Mobile,COD,3PL Courier B,Books,Non-fiction,Habits Daily,CUST-1034,2,29.97,0.0,59.94,59.94,38.96,0.25,20.73,20.73,No,0,0.0
ECM-20250628-02649,2025-06-28,2025-06-29,2025-06,202506,United Arab Emirates,UAE,Dubai,Mobile App,Facebook Ads,Spring Sale,Desktop,COD,3PL Courier B,Books,Comics,Quantum Kid,CUST-1067,4,21.99,0.0,87.96,87.96,57.17,3.18,27.61,27.61,No,0,0.0
ECM-20240502-02650,2024-05-02,2024-05-07,2024-05,202405,Pakistan,North,Karachi,Mobile App,Organic Search,Back to School,Mobile,Debit Card,Own Warehouse,Home & Kitchen,Vacuum,CleanJet V8,CUST-370,4,305.17,0.0,1220.68,1220.68,854.48,16.23,349.97,349.97,No,0,0.0
ECM-20250307-02651,2025-03-07,2025-03-11,2025-03,202503,Saudi Arabia,KSA,Riyadh,Marketplace,Facebook Ads,Summer Mega,Desktop,Debit Card,3PL Courier B,Fashion,T-Shirts,Classic Tee,CUST-792,2,138.18,0.1,276.36,248.72,165.82,1.88,81.02,81.02,No,0,0.0
ECM-20250405-02652,2025-04-05,2025-04-09,2025-04,202504,Saudi Arabia,KSA,Riyadh,Web,Email,Ramadan Offer,Mobile,Debit Card,3PL Courier A,Fashion,Sneakers,CourtPro,CUST-81,4,140.78,0.0,563.12,563.12,337.87,5.8,219.45,219.45,No,0,0.0
ECM-20250626-02653,2025-06-26,2025-06-30,2025-06,202506,United Arab Emirates,UAE,Dubai,Web,Email,New Arrivals,Desktop,COD,Own Warehouse,Books,Fiction,Echoes,CUST-1162,3,15.34,0.1,46.02,41.42,29.91,0.93,10.58,10.58,No,0,0.0
ECM-20240515-02654,2024-05-15,2024-05-17,2024-05,202405,United Kingdom,UK,Leeds,Web,Google Ads,Clearance,Desktop,COD,Own Warehouse,Electronics,Smartwatch,FitPulse 3,CUST-910,1,623.6,0.0,623.6,623.6,511.35,2.62,109.63,109.63,No,0,0.0
ECM-20250130-02655,2025-01-30,2025-01-31,2025-01,202501,United Arab Emirates,UAE,Sharjah,Mobile App,Email,Summer Mega,Mobile,Wallet,3PL Courier B,Electronics,Smartwatch,TimeOne S,CUST-1198,3,579.66,0.05,1738.98,1652.03,1425.96,14.23,211.84,211.84,No,0,0.0
ECM-20250305-02656,2025-03-05,2025-03-10,2025-03,202503,United States,USA,Chicago,Mobile App,Organic Search,Summer Mega,Desktop,COD,3PL Courier A,Home & Kitchen,Blender,KitchenPulse 2,CUST-1341,4,375.23,0.0,1500.92,825.51,1050.64,13.89,436.39,98.69,Yes,2,675.41
ECM-20240916-02657,2024-09-16,2024-09-21,2024-09,202409,Saudi Arabia,KSA,Jeddah,Web,Direct,Clearance,Mobile,COD,Own Warehouse,Beauty,Makeup,Silk Foundation,CUST-850,3,162.81,0.0,488.43,488.43,268.64,13.84,205.95,205.95,No,0,0.0
ECM-20250103-02658,2025-01-03,2025-01-09,2025-01,202501,Saudi Arabia,KSA,Jeddah,Mobile App,Facebook Ads,Summer Mega,Mobile,COD,Own Warehouse,Fashion,Jeans,Denim Regular,CUST-1276,2,102.08,0.25,204.16,153.12,122.5,3.97,26.65,26.65,No,0,0.0
ECM-20240814-02659,2024-08-14,2024-08-16,2024-08,202408,United Kingdom,UK,London,Web,Email,Back to School,Desktop,COD,Own Warehouse,Books,Fiction,Winds of Fate,CUST-992,2,7.21,0.0,14.42,14.42,9.37,1.26,3.79,3.79,No,0,0.0
ECM-20250102-02660,2025-01-02,2025-01-05,2025-01,202501,United States,USA,Chicago,Web,Google Ads,Summer Mega,Desktop,COD,Own Warehouse,Fashion,T-Shirts,Classic Tee,CUST-472,1,80.88,0.1,80.88,72.79,48.53,0.9,23.36,23.36,No,0,0.0
ECM-20240322-02661,2024-03-22,2024-03-29,2024-03,202403,Saudi Arabia,KSA,Riyadh,Mobile App,Direct,Ramadan Offer,Mobile,Credit Card,3PL Courier B,Fashion,Jeans,Denim Stretch,CUST-908,2,67.91,0.0,135.82,135.82,81.49,3.46,50.87,50.87,No,0,0.0
ECM-20250313-02662,2025-03-13,2025-03-14,2025-03,202503,Saudi Arabia,KSA,Dammam,Mobile App,Organic Search,New Arrivals,Mobile,Credit Card,Own Warehouse,Books,Fiction,Echoes,CUST-120,4,18.82,0.2,75.28,60.22,48.93,0.52,10.77,10.77,No,0,0.0
ECM-20250428-02663,2025-04-28,2025-05-02,2025-04,202504,Saudi Arabia,KSA,Riyadh,Mobile App,Direct,New Arrivals,Mobile,Debit Card,3PL Courier B,Fashion,Sneakers,RunnerOne,CUST-401,1,86.9,0.0,86.9,86.9,52.14,3.41,31.35,31.35,No,0,0.0
